timestamp,symbol,side,entry_price,sl,tp1,tp2,tp3,atr,trend_strength,volatility,exit_price,exit_reason,pnl_pct
2025-07-02T16:58:15.228293,ETHUSDT,LONG,2558.69,2546.0007142857144,2568.8414285714284,2573.917142857143,2581.530714285714,5.07571,0,0,2546.0007142857144,SL,-0.00496
2025-07-02T16:58:45.785939,SOLUSDT,LONG,153.22,152.48071428571427,153.81142857142856,154.10714285714286,154.5507142857143,0.29571,0,0,154.5507142857143,TP3,0.00868
2025-07-02T16:58:46.343096,BTCUSDT,LONG,109475.96,109202.2701,109694.91192000001,109804.38788000002,109968.60182000001,91.09143,0,0,109202.2701,SL,-0.0025
2025-07-02T16:59:48.498918,ETHUSDT,SHORT,2556.99,2570.4024999999997,2546.2599999999998,2540.8949999999995,2532.8475,5.365,0,0,2532.8475,TP3,0.00944
2025-07-02T17:00:19.338695,BTCUSDT,SHORT,109413.02,109686.55255000001,109194.19396,109084.78094,108920.66140999999,96.07571,0,0,108920.66140999999,TP3,0.0045
2025-07-02T17:01:21.539881,ETHUSDT,LONG,2565.34,2550.69,2577.0600000000004,2582.92,2591.7100000000005,5.86,0,0,2550.69,SL,-0.00571
2025-07-02T17:01:52.089199,SOLUSDT,LONG,153.28,152.53357142857143,153.87714285714287,154.1757142857143,154.62357142857144,0.29857,0,0,154.62357142857144,TP3,0.00877
2025-07-02T17:01:52.636658,BTCUSDT,LONG,109520.64,109246.83840000001,109739.68128,109849.20191999999,110013.48288,98.57929,0,0,109246.83840000001,SL,-0.0025
2025-07-02T17:02:54.841923,ETHUSDT,SHORT,2564.37,2578.4289285714285,2553.122857142857,2547.4992857142856,2539.0639285714283,5.62357,0,0,2539.0639285714283,TP3,0.00987
2025-07-02T17:03:25.716136,BTCUSDT,LONG,109552.87,109278.987825,109771.97574,109881.52861000001,110045.85791500002,96.12857,0,0,109278.987825,SL,-0.0025
2025-07-02T17:03:56.555021,SOLUSDT,LONG,153.3,152.61785714285716,153.8457142857143,154.11857142857144,154.52785714285716,0.27286,0,0,154.52785714285716,TP3,0.00801
2025-07-02T17:04:28.165267,ETHUSDT,SHORT,2564.81,2576.3475,2555.58,2550.965,2544.0425,4.615,0,0,2544.0425,TP3,0.0081
2025-07-02T17:04:58.987509,BTCUSDT,SHORT,109494.72,109768.4568,109275.73056,109166.23584,109001.99376000001,91.40571,0,0,109001.99376000001,TP3,0.0045
2025-07-02T17:06:00.612512,SOLUSDT,SHORT,153.29,153.87214285714285,152.8242857142857,152.59142857142857,152.24214285714285,0.23286,0,0,153.87214285714285,SL,-0.0038
2025-07-02T17:06:01.430161,ETHUSDT,LONG,2565.13,2554.0032142857144,2574.0314285714285,2578.4821428571427,2585.158214285714,4.45071,0,0,2554.0032142857144,SL,-0.00434
2025-07-02T17:06:32.243054,BTCUSDT,SHORT,109440.43,109714.03107499998,109221.54913999999,109112.10870999999,108947.948065,86.27857,0,0,108947.948065,TP3,0.0045
2025-07-02T17:07:34.391047,ETHUSDT,SHORT,2559.66,2570.7546428571427,2550.7842857142855,2546.3464285714285,2539.689642857143,4.43786,0,0,2539.689642857143,TP3,0.0078
2025-07-02T17:08:04.946780,SOLUSDT,SHORT,153.16,153.7475,152.69,152.45499999999998,152.1025,0.235,0,0,153.7475,SL,-0.00384
2025-07-02T17:08:05.503524,BTCUSDT,LONG,109413.06,109139.52734999999,109631.88612,109741.29918,109905.41877,77.14071,0,0,109139.52734999999,SL,-0.0025
2025-07-02T17:09:07.659066,ETHUSDT,SHORT,2563.75,2573.782142857143,2555.724285714286,2551.7114285714288,2545.692142857143,4.01286,0,0,2545.692142857143,TP3,0.00704
2025-07-02T17:09:38.470176,BTCUSDT,SHORT,109370.22,109643.64554999999,109151.47956,109042.10934000002,108878.05401,76.34071,0,0,108878.05401,TP3,0.0045
2025-07-02T17:10:09.312172,SOLUSDT,SHORT,152.96,153.4939285714286,152.53285714285715,152.3192857142857,151.99892857142856,0.21357,0,0,153.4939285714286,SL,-0.00349
2025-07-02T17:10:40.969505,ETHUSDT,LONG,2564.07,2553.877142857143,2572.224285714286,2576.3014285714285,2582.417142857143,4.07714,0,0,2553.877142857143,SL,-0.00398
2025-07-02T17:12:13.204150,SOLUSDT,LONG,153.13,152.6067857142857,153.54857142857142,153.75785714285715,154.0717857142857,0.20929,0,0,154.0717857142857,TP3,0.00615
2025-07-02T17:12:14.014826,ETHUSDT,SHORT,2562.84,2573.122142857143,2554.614285714286,2550.5014285714287,2544.332142857143,4.11286,0,0,2544.332142857143,TP3,0.00722
2025-07-02T17:13:15.659963,BTCUSDT,LONG,109395.49,109122.00127500002,109614.28098000001,109723.67646999998,109887.769705,61.53357,0,0,109122.00127500002,SL,-0.0025
2025-07-02T17:13:47.005033,ETHUSDT,LONG,2564.4,2554.7214285714285,2572.1428571428573,2576.014285714286,2581.8214285714284,3.87143,0,0,2554.7214285714285,SL,-0.00377
2025-07-02T17:14:49.046370,BTCUSDT,LONG,109465.58,109191.91605,109684.51116,109793.97674,109958.17511,57.85857,0,0,109191.91605,SL,-0.0025
2025-07-02T17:15:20.421839,ETHUSDT,SHORT,2564.16,2571.7314285714283,2558.102857142857,2555.0742857142855,2550.5314285714285,3.02857,0,0,2550.5314285714285,TP3,0.00532
2025-07-02T17:15:50.977233,SOLUSDT,SHORT,152.97,153.43964285714284,152.59428571428572,152.40642857142856,152.12464285714285,0.18786,0,0,153.43964285714284,SL,-0.00307
2025-07-02T17:16:22.326241,BTCUSDT,LONG,109461.4,109187.74650000001,109680.3228,109789.78419999998,109953.97629999998,50.04143,0,0,109187.74650000001,SL,-0.0025
2025-07-02T17:16:53.683875,ETHUSDT,LONG,2566.57,2558.6003571428573,2572.9457142857145,2576.1335714285715,2580.9153571428574,3.18786,0,0,2558.6003571428573,SL,-0.00311
2025-07-02T17:17:55.484170,SOLUSDT,LONG,153.09,152.61857142857144,153.46714285714285,153.65571428571428,153.93857142857144,0.18857,0,0,153.93857142857144,TP3,0.00554
2025-07-02T17:17:56.035468,BTCUSDT,LONG,109523.4,109249.5915,109742.44679999999,109851.9702,110016.25529999999,52.99714,0,0,109249.5915,SL,-0.0025
2025-07-02T17:18:27.390552,ETHUSDT,SHORT,2569.59,2579.0007142857144,2562.0614285714287,2558.297142857143,2552.6507142857145,3.76429,0,0,2552.6507142857145,TP3,0.00659
2025-07-02T17:19:59.540316,SOLUSDT,LONG,152.99,152.51678571428573,153.36857142857144,153.55785714285716,153.84178571428572,0.18929,0,0,153.84178571428572,TP3,0.00557
2025-07-02T17:20:00.356882,ETHUSDT,SHORT,2567.62,2577.3360714285714,2559.847142857143,2555.9607142857144,2550.1310714285714,3.88643,0,0,2550.1310714285714,TP3,0.00681
2025-07-02T17:21:01.990289,BTCUSDT,LONG,109542.13,109268.27467500001,109761.21426000001,109870.75639,110035.06958499999,47.77214,0,0,109268.27467500001,SL,-0.0025
2025-07-02T17:21:33.331572,ETHUSDT,LONG,2574.42,2564.4753571428573,2582.3757142857144,2586.3535714285717,2592.320357142857,3.97786,0,0,2564.4753571428573,SL,-0.00386
2025-07-02T17:22:03.883555,SOLUSDT,LONG,153.06,152.56357142857144,153.45714285714286,153.65571428571428,153.95357142857142,0.19857,0,0,153.95357142857142,TP3,0.00584
2025-07-02T17:22:35.232088,BTCUSDT,LONG,109575.19,109301.25202499998,109794.34038000001,109903.91557000001,110068.27835500003,47.79429,0,0,109301.25202499998,SL,-0.0025
2025-07-02T17:23:06.571883,ETHUSDT,LONG,2583.5,2572.4410714285714,2592.347142857143,2596.7707142857143,2603.4060714285715,4.42357,0,0,2572.4410714285714,SL,-0.00428
2025-07-02T17:24:07.924494,SOLUSDT,LONG,153.27,152.79142857142858,153.65285714285716,153.84428571428572,154.1314285714286,0.19143,0,0,154.1314285714286,TP3,0.00562
2025-07-02T17:24:08.468785,BTCUSDT,LONG,109716.29,109441.999275,109935.72257999999,110045.43887,110210.01330500003,54.62786,0,0,109441.999275,SL,-0.0025
2025-07-02T17:24:39.833986,ETHUSDT,LONG,2588.28,2575.624642857143,2598.404285714286,2603.466428571429,2611.059642857143,5.06214,0,0,2575.624642857143,SL,-0.00489
2025-07-02T17:25:41.455392,BTCUSDT,SHORT,109595.51,109869.498775,109376.31898,109266.72347,109102.33020499998,75.44857,0,0,109102.33020499998,TP3,0.0045
2025-07-02T17:26:12.271161,SOLUSDT,SHORT,153.15,153.7017857142857,152.70857142857145,152.48785714285717,152.15678571428575,0.22071,0,0,153.7017857142857,SL,-0.0036
2025-07-02T17:26:13.081647,ETHUSDT,SHORT,2578.89,2592.165,2568.27,2562.96,2554.995,5.31,0,0,2554.995,TP3,0.00927
2025-07-02T17:27:45.789741,ETHUSDT,LONG,2581.33,2567.094285714286,2592.7185714285715,2598.412857142857,2606.9542857142856,5.69429,0,0,2567.094285714286,SL,-0.00551
2025-07-02T17:28:16.354325,SOLUSDT,SHORT,152.76,153.34214285714285,152.2942857142857,152.06142857142856,151.71214285714285,0.23286,0,0,153.34214285714285,SL,-0.00381
2025-07-02T17:28:16.908506,BTCUSDT,SHORT,109395.86,109669.34964999999,109177.06828,109067.67242000002,108903.57863000002,69.55357,0,0,108903.57863000002,TP3,0.0045
2025-07-02T17:29:19.082412,ETHUSDT,SHORT,2581.35,2595.8374999999996,2569.76,2563.965,2555.2725,5.795,0,0,2555.2725,TP3,0.0101
2025-07-02T17:29:49.905643,BTCUSDT,LONG,109408.73,109135.20817499998,109627.54746,109736.95619,109901.069285,72.94714,0,0,109135.20817499998,SL,-0.0025
2025-07-02T17:30:20.757169,SOLUSDT,LONG,152.71,152.12964285714287,153.17428571428573,153.4064285714286,153.75464285714287,0.23214,0,0,153.75464285714287,TP3,0.00684
2025-07-02T17:30:52.412368,ETHUSDT,SHORT,2581.09,2595.145357142857,2569.8457142857146,2564.2235714285716,2555.7903571428574,5.62214,0,0,2555.7903571428574,TP3,0.0098
2025-07-02T17:32:25.262380,BTCUSDT,SHORT,109363.64,109637.0491,109144.91272,109035.54907999998,108871.50361999997,66.56214,0,0,108871.50361999997,TP3,0.0045
2025-07-02T17:32:25.821231,ETHUSDT,SHORT,2579.95,2592.8999999999996,2569.5899999999997,2564.41,2556.64,5.18,0,0,2556.64,TP3,0.00904
2025-07-02T17:32:56.387659,SOLUSDT,SHORT,152.63,153.14964285714285,152.21428571428572,152.0064285714286,151.69464285714287,0.20786,0,0,153.14964285714285,SL,-0.0034
2025-07-02T17:33:58.846549,ETHUSDT,SHORT,2578.56,2591.6242857142856,2568.1085714285714,2562.882857142857,2555.0442857142857,5.22571,0,0,2555.0442857142857,TP3,0.00912
2025-07-02T17:34:29.671390,BTCUSDT,LONG,109393.44,109119.9564,109612.22688,109721.62032,109885.71047999998,67.25786,0,0,109119.9564,SL,-0.0025
2025-07-02T17:35:00.497473,SOLUSDT,SHORT,152.58,153.09428571428572,152.16857142857145,151.96285714285716,151.65428571428575,0.20571,0,0,153.09428571428572,SL,-0.00337
2025-07-02T17:36:03.294347,ETHUSDT,LONG,2580.57,2570.2682142857147,2588.8114285714287,2592.932142857143,2599.113214285714,4.12071,0,0,2570.2682142857147,SL,-0.00399
2025-07-02T17:37:04.636020,SOLUSDT,SHORT,152.56,153.07607142857142,152.14714285714285,151.94071428571428,151.63107142857143,0.20643,0,0,153.07607142857142,SL,-0.00338
2025-07-02T17:37:05.177810,BTCUSDT,SHORT,109297.11,109570.352775,109078.51578,108969.21867,108805.273005,66.42643,0,0,108805.273005,TP3,0.0045
2025-07-02T17:37:36.526262,ETHUSDT,SHORT,2576.38,2586.678214285714,2568.1414285714286,2564.022142857143,2557.8432142857146,4.11929,0,0,2557.8432142857146,TP3,0.00719
2025-07-02T17:39:08.675324,SOLUSDT,SHORT,152.51,153.10821428571427,152.03142857142856,151.79214285714284,151.43321428571429,0.23929,0,0,153.10821428571427,SL,-0.00392
2025-07-02T17:39:09.221043,BTCUSDT,SHORT,109024.11,109296.670275,108806.06178,108697.03767000002,108533.50150500001,63.13643,0,0,108533.50150500001,TP3,0.0045
2025-07-02T17:39:09.769649,ETHUSDT,SHORT,2562.07,2572.8128571428574,2553.4757142857147,2549.1785714285716,2542.7328571428575,4.29714,0,0,2542.7328571428575,TP3,0.00755
2025-07-02T17:40:42.673923,BTCUSDT,SHORT,109000.0,109272.5,108782.0,108673.0,108509.49999999997,70.03,0,0,108509.49999999997,TP3,0.0045
2025-07-02T17:40:43.217127,ETHUSDT,SHORT,2561.23,2572.6871428571426,2552.0642857142857,2547.4814285714288,2540.607142857143,4.58286,0,0,2540.607142857143,TP3,0.00805
2025-07-02T17:41:13.774508,SOLUSDT,SHORT,151.5,152.14285714285714,150.9857142857143,150.72857142857143,150.34285714285716,0.25714,0,0,152.14285714285714,SL,-0.00424
2025-07-02T17:42:15.938906,BTCUSDT,LONG,108975.59,108703.15102499998,109193.54118,109302.51677,109465.98015500001,68.89286,0,0,108703.15102499998,SL,-0.0025
2025-07-02T17:42:16.478193,ETHUSDT,LONG,2560.71,2549.304642857143,2569.8342857142857,2574.3964285714287,2581.239642857143,4.56214,0,0,2549.304642857143,SL,-0.00445
2025-07-02T17:43:17.820863,SOLUSDT,LONG,151.17,150.5075,151.7,151.96499999999997,152.36249999999998,0.265,0,0,152.36249999999998,TP3,0.00789
2025-07-02T17:43:49.176329,BTCUSDT,LONG,109076.94,108804.24764999999,109295.09388,109404.17082000003,109567.78623000001,81.075,0,0,108804.24764999999,SL,-0.0025
2025-07-02T17:43:49.730828,ETHUSDT,LONG,2564.75,2553.0392857142856,2574.1185714285716,2578.802857142857,2585.8292857142856,4.68429,0,0,2553.0392857142856,SL,-0.00457
2025-07-02T17:45:22.316474,SOLUSDT,LONG,151.65,150.9089285714286,152.24285714285716,152.5392857142857,152.98392857142858,0.29643,0,0,152.98392857142858,TP3,0.0088
2025-07-02T17:45:22.879348,BTCUSDT,SHORT,109132.05,109404.880125,108913.7859,108804.65385000002,108640.95577500002,82.27214,0,0,108640.95577500002,TP3,0.0045
2025-07-02T17:45:23.459640,ETHUSDT,SHORT,2565.0,2576.1732142857145,2556.0614285714287,2551.592142857143,2544.888214285714,4.46929,0,0,2544.888214285714,TP3,0.00784
2025-07-02T17:46:55.899042,BTCUSDT,SHORT,109102.2,109374.9555,108883.9956,108774.8934,108611.2401,96.00071,0,0,108611.2401,TP3,0.0045
2025-07-02T17:46:56.457535,ETHUSDT,SHORT,2560.96,2573.4689285714285,2550.9528571428573,2545.949285714286,2538.4439285714284,5.00357,0,0,2538.4439285714284,TP3,0.00879
2025-07-02T17:47:27.002420,SOLUSDT,SHORT,151.4,152.20714285714286,150.75428571428571,150.43142857142857,149.94714285714286,0.32286,0,0,152.20714285714286,SL,-0.00533
2025-07-02T17:48:29.146112,BTCUSDT,SHORT,108862.86,109135.01715,108645.13428,108536.27142,108372.97713000001,104.69429,0,0,108372.97713000001,TP3,0.0045
2025-07-02T17:48:29.695762,ETHUSDT,SHORT,2554.4,2567.101785714286,2544.2385714285715,2539.157857142857,2531.5367857142855,5.08071,0,0,2531.5367857142855,TP3,0.00895
2025-07-02T17:49:31.032432,SOLUSDT,SHORT,150.85,151.72857142857143,150.14714285714285,149.79571428571427,149.26857142857142,0.35143,0,0,151.72857142857143,SL,-0.00582
2025-07-02T17:50:07.387298,BTCUSDT,SHORT,108879.71,109151.90927500001,108661.95058,108553.07087,108389.751305,103.885,0,0,108389.751305,TP3,0.0045
2025-07-02T17:50:07.932807,ETHUSDT,SHORT,2554.4,2566.8410714285715,2544.447142857143,2539.470714285714,2532.0060714285714,4.97643,0,0,2532.0060714285714,TP3,0.00877
2025-07-02T17:51:40.072598,SOLUSDT,LONG,150.98,149.94785714285715,151.8057142857143,152.2185714285714,152.83785714285713,0.41286,0,0,152.83785714285713,TP3,0.01231
2025-07-02T17:51:40.614048,BTCUSDT,LONG,108983.54,108698.30964285714,109211.72428571427,109325.81642857142,109496.95464285712,114.09214,0,0,108698.30964285714,SL,-0.00262
2025-07-02T17:51:41.159633,ETHUSDT,LONG,2557.73,2544.3425,2568.44,2573.795,2581.8275,5.355,0,0,2544.3425,SL,-0.00523
2025-07-02T17:53:14.022484,BTCUSDT,LONG,109060.52,108787.86869999999,109278.64104,109387.70156000002,109551.29234000001,98.74571,0,0,108787.86869999999,SL,-0.0025
2025-07-02T17:53:14.571554,ETHUSDT,LONG,2560.23,2549.2675,2569.0,2573.385,2579.9625,4.385,0,0,2549.2675,SL,-0.00428
2025-07-02T17:53:45.135631,SOLUSDT,LONG,151.19,150.28107142857144,151.91714285714286,152.28071428571428,152.82607142857142,0.36357,0,0,152.82607142857142,TP3,0.01082
2025-07-02T17:54:47.286134,BTCUSDT,LONG,109157.52,108884.6262,109375.83504,109484.99256,109648.72883999998,98.13857,0,0,108884.6262,SL,-0.0025
2025-07-02T17:54:48.264561,ETHUSDT,LONG,2563.94,2553.415,2572.36,2576.57,2582.885,4.21,0,0,2553.415,SL,-0.00411
2025-07-02T17:56:20.689392,BTCUSDT,SHORT,109020.01,109292.560025,108801.96998,108692.94997,108529.41995499998,98.79643,0,0,108529.41995499998,TP3,0.0045
2025-07-02T17:56:21.247502,ETHUSDT,SHORT,2560.71,2570.3832142857145,2552.9714285714285,2549.1021428571426,2543.298214285714,3.86929,0,0,2543.298214285714,TP3,0.0068
2025-07-02T17:56:51.791393,SOLUSDT,SHORT,151.13,151.93714285714285,150.4842857142857,150.16142857142856,149.67714285714285,0.32286,0,0,151.93714285714285,SL,-0.00534
2025-07-02T17:57:53.967520,BTCUSDT,LONG,109053.99,108781.355025,109272.09798,109381.15197000002,109544.73295500001,98.38214,0,0,108781.355025,SL,-0.0025
2025-07-02T17:57:54.509618,ETHUSDT,LONG,2561.91,2552.056428571428,2569.792857142857,2573.7342857142858,2579.6464285714287,3.94143,0,0,2552.056428571428,SL,-0.00385
2025-07-02T17:58:56.293476,SOLUSDT,SHORT,151.26,152.06,150.62,150.29999999999998,149.82,0.32,0,0,152.06,SL,-0.00529
2025-07-02T17:59:27.890431,ETHUSDT,LONG,2564.2,2555.3339285714283,2571.292857142857,2574.839285714286,2580.158928571429,3.54643,0,0,2555.3339285714283,SL,-0.00346
2025-07-02T18:00:29.499907,BTCUSDT,LONG,109129.67,108856.845825,109347.92934,109457.05901000001,109620.75351500002,85.89214,0,0,108856.845825,SL,-0.0025
2025-07-02T18:01:00.329283,SOLUSDT,LONG,151.58,150.80678571428572,152.19857142857143,152.50785714285715,152.97178571428572,0.30929,0,0,152.97178571428572,TP3,0.00918
2025-07-02T18:01:01.150528,ETHUSDT,LONG,2566.87,2557.959285714285,2573.9985714285713,2577.5628571428574,2582.909285714286,3.56429,0,0,2557.959285714285,SL,-0.00347
2025-07-02T18:02:33.856001,ETHUSDT,SHORT,2568.33,2576.5228571428574,2561.775714285714,2558.4985714285713,2553.582857142857,3.27714,0,0,2553.582857142857,TP3,0.00574
2025-07-02T18:03:04.422137,SOLUSDT,LONG,151.92,151.15571428571428,152.53142857142856,152.83714285714285,153.29571428571427,0.30571,0,0,153.29571428571427,TP3,0.00906
2025-07-02T18:03:04.993128,BTCUSDT,LONG,109184.09,108911.12977500001,109402.45818,109511.64226999998,109675.41840499999,66.90286,0,0,108911.12977500001,SL,-0.0025
2025-07-02T18:04:07.168039,ETHUSDT,LONG,2571.39,2563.9774999999995,2577.32,2580.2850000000003,2584.7325000000005,2.965,0,0,2563.9774999999995,SL,-0.00288
2025-07-02T18:04:37.985837,BTCUSDT,LONG,109246.17,108973.05457499999,109464.66234,109573.90851000001,109737.77776500004,62.48071,0,0,108973.05457499999,SL,-0.0025
2025-07-02T18:05:08.801225,SOLUSDT,LONG,152.0,151.38035714285715,152.49571428571429,152.7435714285714,153.11535714285714,0.24786,0,0,153.11535714285714,TP3,0.00734
2025-07-02T18:06:10.960819,BTCUSDT,SHORT,109161.54,109434.44385,108943.21691999999,108834.05537999998,108670.31306999999,58.90429,0,0,108670.31306999999,TP3,0.0045
2025-07-02T18:06:11.506133,ETHUSDT,SHORT,2569.01,2576.2296428571435,2563.2342857142858,2560.3464285714285,2556.0146428571425,2.88786,0,0,2556.0146428571425,TP3,0.00506
2025-07-02T18:07:12.856965,SOLUSDT,SHORT,151.66,152.28321428571428,151.16142857142856,150.91214285714287,150.53821428571428,0.24929,0,0,152.28321428571428,SL,-0.00411
2025-07-02T18:07:44.205877,BTCUSDT,LONG,109199.98,108926.98005,109418.37995999999,109527.57993999998,109691.37990999999,57.33214,0,0,108926.98005,SL,-0.0025
2025-07-02T18:07:44.762024,ETHUSDT,LONG,2571.23,2563.6514285714284,2577.2928571428574,2580.324285714286,2584.871428571429,3.03143,0,0,2563.6514285714284,SL,-0.00295
2025-07-02T18:09:17.350849,SOLUSDT,LONG,151.88,151.28892857142858,152.35285714285715,152.5892857142857,152.94392857142856,0.23643,0,0,152.94392857142856,TP3,0.00701
2025-07-02T18:09:17.895191,BTCUSDT,SHORT,109133.27,109406.10317500003,108915.00346,108805.87019,108642.17028499999,49.80571,0,0,108642.17028499999,TP3,0.0045
2025-07-02T18:10:20.043838,ETHUSDT,SHORT,2566.63,2573.63,2561.03,2558.23,2554.03,2.8,0,0,2554.03,TP3,0.00491
2025-07-02T18:10:50.862397,BTCUSDT,SHORT,109082.19,109354.895475,108864.02562,108754.94343,108591.320145,50.60571,0,0,108591.320145,TP3,0.0045
2025-07-02T18:11:21.678849,SOLUSDT,SHORT,151.65,152.20535714285714,151.2057142857143,150.98357142857145,150.65035714285716,0.22214,0,0,152.20535714285714,SL,-0.00366
2025-07-02T18:11:53.307247,ETHUSDT,LONG,2567.52,2560.514642857143,2573.1242857142856,2575.9264285714285,2580.129642857143,2.80214,0,0,2560.514642857143,SL,-0.00273
2025-07-02T18:12:24.123320,BTCUSDT,SHORT,109049.96,109322.5849,108831.86008000001,108722.81012000001,108559.23518,48.20357,0,0,108559.23518,TP3,0.0045
2025-07-02T18:13:25.729075,SOLUSDT,SHORT,151.5,152.04821428571427,151.06142857142856,150.84214285714287,150.5132142857143,0.21929,0,0,152.04821428571427,SL,-0.00362
2025-07-02T18:13:57.085504,BTCUSDT,SHORT,109026.4,109298.96599999997,108808.34719999999,108699.3208,108535.78120000001,50.26714,0,0,108535.78120000001,TP3,0.0045
2025-07-02T18:14:28.438688,ETHUSDT,SHORT,2565.89,2572.4685714285715,2560.6271428571426,2557.9957142857143,2554.0485714285714,2.63143,0,0,2554.0485714285714,TP3,0.00461
2025-07-02T18:15:29.783023,SOLUSDT,LONG,151.65,151.0964285714286,152.09285714285716,152.31428571428572,152.64642857142857,0.22143,0,0,152.64642857142857,TP3,0.00657
2025-07-02T18:15:30.335881,BTCUSDT,LONG,109119.99,108847.190025,109338.22998,109447.34997000001,109611.02995499998,49.005,0,0,108847.190025,SL,-0.0025
2025-07-02T18:16:01.688461,ETHUSDT,LONG,2570.67,2564.1825000000003,2575.86,2578.455,2582.3475,2.595,0,0,2564.1825000000003,SL,-0.00252
2025-07-02T18:17:03.368562,BTCUSDT,SHORT,109189.18,109462.15294999999,108970.80163999999,108861.61246,108697.82869000004,50.79357,0,0,108697.82869000004,TP3,0.0045
2025-07-02T18:17:34.255882,SOLUSDT,SHORT,151.82,152.28964285714284,151.4442857142857,151.2564285714286,150.97464285714287,0.18786,0,0,152.28964285714284,SL,-0.00309
2025-07-02T18:17:35.063783,ETHUSDT,SHORT,2570.1,2576.9017857142853,2564.6585714285716,2561.9378571428574,2557.8567857142857,2.72071,0,0,2557.8567857142857,TP3,0.00476
2025-07-02T18:19:08.201525,ETHUSDT,LONG,2570.08,2563.631785714286,2575.2385714285715,2577.817857142857,2581.6867857142856,2.57929,0,0,2563.631785714286,SL,-0.00251
2025-07-02T18:19:38.758190,SOLUSDT,LONG,151.91,151.49035714285716,152.24571428571429,152.4135714285714,152.66535714285712,0.16786,0,0,152.66535714285712,TP3,0.00497
2025-07-02T18:20:41.214129,ETHUSDT,SHORT,2568.04,2574.6632142857143,2562.7414285714285,2560.092142857143,2556.1182142857147,2.64929,0,0,2556.1182142857147,TP3,0.00464
2025-07-02T18:21:12.036805,BTCUSDT,SHORT,109166.05,109438.965125,108947.7179,108838.55185,108674.80277499997,48.20643,0,0,108674.80277499997,TP3,0.0045
2025-07-02T18:21:42.848730,SOLUSDT,LONG,152.03,151.62107142857144,152.35714285714286,152.5207142857143,152.76607142857142,0.16357,0,0,152.76607142857142,TP3,0.00484
2025-07-02T18:22:14.470686,ETHUSDT,LONG,2570.33,2563.904175,2575.47066,2578.04099,2581.8964849999998,2.405,0,0,2563.904175,SL,-0.0025
2025-07-02T18:22:45.299639,BTCUSDT,LONG,109199.99,108926.99002500004,109418.38998,109527.58996999999,109691.38995499998,48.92,0,0,108926.99002500004,SL,-0.0025
2025-07-02T18:23:46.910304,SOLUSDT,LONG,152.13,151.74967499999997,152.43426,152.58639000000002,152.81458500000002,0.15,0,0,152.81458500000002,TP3,0.0045
2025-07-02T18:24:18.271156,BTCUSDT,SHORT,109185.28,109458.24319999997,108966.90944,108857.72416000001,108693.94624000002,49.12929,0,0,108693.94624000002,TP3,0.0045
2025-07-02T18:24:18.819197,ETHUSDT,SHORT,2567.63,2574.049075,2562.49474,2559.92711,2556.0756650000003,2.50571,0,0,2556.0756650000003,TP3,0.0045
2025-07-02T18:25:50.982091,SOLUSDT,LONG,151.99,151.5489285714286,152.34285714285716,152.5192857142857,152.78392857142856,0.17643,0,0,152.78392857142856,TP3,0.00522
2025-07-02T18:25:51.528568,BTCUSDT,LONG,109250.0,108976.87500000001,109468.5,109577.75000000001,109741.62500000003,51.97071,0,0,108976.87500000001,SL,-0.0025
2025-07-02T18:25:52.076726,ETHUSDT,LONG,2569.99,2563.509642857143,2575.1742857142854,2577.766428571428,2581.6546428571423,2.59214,0,0,2563.509642857143,SL,-0.00252
2025-07-02T18:27:24.504698,BTCUSDT,SHORT,109291.7,109564.92925000002,109073.1166,108963.82489999999,108799.88734999998,51.47429,0,0,108799.88734999998,TP3,0.0045
2025-07-02T18:27:25.053071,ETHUSDT,SHORT,2570.68,2577.1067000000003,2565.5386399999998,2562.96796,2559.11194,2.44357,0,0,2559.11194,TP3,0.0045
2025-07-02T18:27:55.608308,SOLUSDT,LONG,152.05,151.6232142857143,152.39142857142858,152.56214285714287,152.8182142857143,0.17071,0,0,152.8182142857143,TP3,0.00505
2025-07-02T18:28:57.749569,BTCUSDT,LONG,109335.75,109062.41062500002,109554.4215,109663.75724999998,109827.76087499998,50.56429,0,0,109062.41062500002,SL,-0.0025
2025-07-02T18:28:58.300341,ETHUSDT,LONG,2571.85,2565.420375,2576.9937,2579.56555,2583.4233249999997,2.37357,0,0,2565.420375,SL,-0.0025
2025-07-02T18:29:59.652482,SOLUSDT,SHORT,151.96,152.385,151.62,151.45000000000002,151.19500000000002,0.17,0,0,152.385,SL,-0.0028
2025-07-02T18:30:31.276683,ETHUSDT,LONG,2571.58,2565.15105,2576.72316,2579.29474,2583.15211,2.15429,0,0,2565.15105,SL,-0.0025
2025-07-02T18:31:02.104930,BTCUSDT,SHORT,109265.82,109538.98454999998,109047.28836,108938.02254000002,108774.12381000003,49.95,0,0,108774.12381000003,TP3,0.0045
2025-07-02T18:32:03.736157,SOLUSDT,SHORT,151.88,152.3032142857143,151.54142857142858,151.37214285714285,151.1182142857143,0.16929,0,0,152.3032142857143,SL,-0.00279
2025-07-02T18:32:04.546113,ETHUSDT,LONG,2569.66,2563.23585,2574.79932,2577.3689799999997,2581.2234699999995,2.215,0,0,2563.23585,SL,-0.0025
2025-07-02T18:32:35.358874,BTCUSDT,LONG,109315.68,109042.3908,109534.31135999999,109643.62704,109807.60055999999,51.44071,0,0,109042.3908,SL,-0.0025
